C1,Q1_percent,C2,C1^2,C1 Q1_percent,C1 C2,Q1_percent^2,Q1_percent C2,C2^2,replicate
0.1586093794109472,0.5233221394522011,-0.37682927479492107,0.44474857036660387,-1.4573447281992526,-0.29093864254724483,0.23272723492857267,0.670722216993043,0.01169321602884157,126
0.24953905077353825,0.0824777388993344,-0.3720937615829952,-0.18964554446685114,-0.0868871782984688,-0.14161846186370244,-0.42293862917822006,0.35884693820459124,0.007887685472649298,127
0.25728774180118424,0.5016446478314882,-0.03215300514176038,0.59533172758282,-1.4258356702028676,-0.564063139600718,0.20447386600844586,0.7163472044426683,0.013730579713791592,128
0.18645137369586953,0.1496941950386862,-0.6150123687289483,0.12508345830545517,-0.9195930052322977,-0.14849022813369123,0.4655200655315884,0.4534778368016372,0.3383945245696867,129
-0.2349339944584921,0.09321781241278354,-0.5842822886804466,0.36104600859852354,-0.7919674595888333,-0.07559572087998176,-0.05303668431176447,0.9505961745449721,0.1000425152008047,130
-0.05906505358174097,0.47366727577490486,-0.6038560477111679,0.5135368682500023,-1.0307926511496888,-0.0041048771056356095,0.7966508953183971,-0.15211650478193708,0.5089752359609753,131
-0.20682448200827525,0.3446283374711249,0.0326747644738979,0.7315113877300183,-1.0042680238618589,-0.3024753198298893,0.1367186825034425,0.6731125749232055,-0.20494322405968748,132
-0.07673310555960093,-0.051768121847471975,-0.4256550076782888,0.28833587755046114,-0.7148496457132535,0.028028153169963835,0.5665755305303424,0.3785719751533724,0.07093994456700396,133
-0.07228473719651234,0.4014606526383239,-0.6182337462530909,0.19790489802382077,-0.9276790569743526,-0.03224525551278688,0.28662282768790404,0.42186991184237416,0.25584353338476795,134
-0.10751109014597689,0.05481275916160661,-0.6977426779491746,0.3571364514308831,-1.0964281604123045,-0.1299868862668283,0.08225630169274453,1.1187140892416656,0.10160186455548262,135
-0.08948716532308067,0.12789665525713342,0.04672093098618143,0.6902195086211537,-1.1223989845641942,-0.44306916061196044,0.059892210530905966,0.9280591404102853,-0.24115447139545917,136
0.05655680968115486,0.6047998444891798,-0.23948827931359587,0.458623923970181,-1.1917326341676082,-0.2734576661076486,0.007885851342030252,0.6413585321796292,-0.16126999930920957,137
-0.10449017085616144,0.7629829469128214,-0.3133943251974274,0.5252272352851116,-1.4749065427406505,-0.2225551970887907,-0.02164725762445084,0.6599847219976313,-0.11773984379409946,138
-0.3505094573846151,0.3506174486875033,-0.0029859896113342017,0.7140124628178269,-1.0472852011600697,-0.18953983823031093,-0.036648546189702376,0.9633889549688176,-0.3982113094728117,139
0.03496042673159853,-0.2014976244851116,-0.0993466109166444,0.24959237168943965,-0.21554424313766424,-0.16375788379333883,0.13841904812098607,0.44143471414513075,-0.05766914914834168,140
-0.15199063376561592,0.16210475995739612,-0.2934933840375194,0.5167486265221436,-0.9154867097003075,-0.20740331027756886,0.18108969661792745,0.6493912230458472,-0.058402110096078715,141
0.4475965521319593,-0.4072117531974857,-0.4497205127674947,-0.21044700953539847,0.035873089110013766,-0.1404327892968028,0.10912784376258439,0.2772329899946128,0.35239577168102454,142
0.04905518488471383,0.2988414479698617,-0.20632298476104055,0.41647373541875526,-1.2599360750283335,-0.32740050331892345,-0.058073427007430956,0.9864151340525784,-0.32427190355707797,143
-0.12941566505854138,-0.03267473537338081,-0.4272847678290018,0.38366200321445,-0.8881839158467414,-0.0847459441367293,0.40777650792466696,0.6386396814620868,0.029026764696078886,144
0.08531390861040014,-0.7137138640681119,-0.3392697413068616,-0.03339156612867748,-0.026712406105761477,-0.10435575602378631,0.14589479054492183,0.7181346111843886,-0.09258949647482428,145
0.19106088652303643,0.19236050264183288,-0.29071418035943103,0.25696896407930336,-1.0361671331714335,-0.31863388595985387,0.1145038135790191,0.8486564864603885,-0.056068875296057155,146
-0.0634756616575203,-0.4180693229102747,-0.3274827834049884,0.1263755213860918,-0.35651036510798084,-0.025157021114857087,0.0964064889154375,0.7595101155506588,-0.14754060820531137,147
-0.05767246737395509,0.5738046398809069,-0.37813062572883743,0.38343885169939124,-1.1756362824237696,-0.13487056686778853,0.01869377574654851,0.4483994657051906,-0.0628369317886372,148
0.1084327009084525,0.41775541510450837,-0.0900681047263833,0.261816244204328,-0.9685903465614389,-0.21082839579685522,0.23241258023315783,0.20195577436293724,-0.023699589485651373,149
-0.32775185487128944,-0.1933935442890124,-0.43028907735361127,0.739284769652768,-0.9136961134693544,-0.312514616373752,0.23985427688197156,0.9049974786722123,0.04754896481166204,150
0.07388324894431092,-0.38907998525010534,-0.4495812431649384,0.0529924523953788,-0.36583483044256493,-0.08691835515067863,0.3660549799654767,0.5415532142524028,0.058828502985207164,151
