replicate,rmse_log_m1,rmse_log_m2,delta_rmse_log_m2_minus_m1,mae_log_m1,mae_log_m2,delta_mae_log_m2_minus_m1,relative_mae_improvement
1583,0.32638597634600536,0.30229444199088157,-0.02409153435512379,0.2837458715005296,0.225268729303659,-0.05847714219687061,0.20608984330812183
1584,0.3726103317998362,0.38618973103789933,0.013579399238063117,0.2848825589845127,0.2693966844302599,-0.015485874554252821,0.05435880177941919
1585,0.3291179215354934,0.31445732647047914,-0.01466059506501427,0.23599105924169198,0.1923060109567734,-0.043685048284918565,0.18511314973241508
1586,0.41832706412592374,0.40245366112439585,-0.015873403001527897,0.3323349469023471,0.31197321630358543,-0.020361730598761674,0.061268701316400345
1587,0.3129788434605511,0.3017729511847005,-0.011205892275850615,0.25601843215027104,0.21306602838541597,-0.04295240376485507,0.16777074761415608
1588,0.25988853301849785,0.2647942908616568,0.004905757843158942,0.20647713896197303,0.17842470456662798,-0.02805243439534505,0.13586218085146692
1589,0.4659051876928738,0.41076394478548905,-0.05514124290738476,0.333404995191697,0.25154246707557465,-0.08186252811612232,0.24553479790863375
1590,0.46850575417117907,0.4562522809471867,-0.012253473223992395,0.3401247559225985,0.3037367549660012,-0.03638800095659728,0.10698427657197061
1591,0.38979123705298807,0.3840789560645463,-0.005712280988441787,0.2642175373220996,0.23781116557724266,-0.026406371744856966,0.0999417828675988
1592,0.3030636821242338,0.29525656795863864,-0.007807114165595153,0.2470348912733273,0.22026740291827004,-0.026767488355057267,0.10835509193493183
1593,0.3308057439183937,0.3586191445537427,0.02781340063534904,0.2547899207009722,0.26448880554226756,0.009698884841295385,-0.03806620299033822
1594,0.47580621687250685,0.46996194141592,-0.005844275456586834,0.31822443574287934,0.2887018576951587,-0.029522578047720627,0.09277281921736028
1595,0.281266944253763,0.28219510220930616,0.0009281579555431851,0.21080682528737904,0.19071542234007505,-0.020091402947303993,0.09530717480287798
1596,0.3485038377637684,0.38391774424775543,0.03541390648398701,0.2536521487740595,0.2566832997560918,0.0030311509820322713,-0.01195003076726256
1597,0.3024656242422512,0.28479638862468876,-0.01766923561756245,0.2369172429998208,0.2040287893376412,-0.0328884536621796,0.13881832004184042
1598,0.47109622010193114,0.47896305493607516,0.00786683483414402,0.3448751234679306,0.3367689535401559,-0.008106169927774687,0.023504652484824605
1599,0.37282209525668164,0.3425614786536552,-0.030260616603026425,0.3153738325343541,0.26485019967668894,-0.050523632857665146,0.16020236191333834
1600,0.36893259700491315,0.34739034410287645,-0.021542252902036707,0.2875219911312651,0.23337666955781872,-0.05414532157344637,0.18831714875237804
1601,0.3699609580068063,0.3382235886099868,-0.03173736939681948,0.2666217570724879,0.22370969301377802,-0.0429120640587099,0.16094734552005507
1602,0.2756232458092849,0.23308686508815996,-0.04253638072112492,0.2225696916019791,0.1593738486729182,-0.06319584292906089,0.2839373253123515
1603,0.27128828248682557,0.31754637970602617,0.0462580972192006,0.19589795188834203,0.21647948375141818,0.020581531863076152,-0.10506251680878838
1604,0.3515033648261254,0.3322398293976005,-0.01926353542852488,0.2717576422573886,0.2359078655452774,-0.035849776712111175,0.13191819157069717
1605,0.35881981789379985,0.3370537872512415,-0.02176603064255833,0.2722847062008205,0.22670763382264553,-0.04557707237817499,0.16738755919901036
1606,0.4739884607704109,0.4527749063152175,-0.021213554455193406,0.3438045209651421,0.29321308910478616,-0.05059143186035592,0.14715173528938358
1607,0.340609482193977,0.3387538984799922,-0.0018555837139848097,0.2742010373996205,0.2523681237353765,-0.021832913664244002,0.07962374566958594
1608,0.31945782421818353,0.3236440195720549,0.00418619535387138,0.26680731948830955,0.24417214328421535,-0.022635176204094193,0.08483716356621909
1609,0.4699578231857808,0.44607027910690944,-0.023887544078871337,0.3448869530777316,0.29134404640977163,-0.053542906667959966,0.15524770128341828
1610,0.3278337451370274,0.32759917720113557,-0.00023456793589182734,0.2331742078219289,0.21291132763824008,-0.020262880183688825,0.08690017808128776
1611,0.4487484647567347,0.44225983202628494,-0.00648863273044975,0.30989997455143403,0.3087480127770289,-0.0011519617744051303,0.0037172051274690873
1612,0.2891665190803668,0.29990057974557743,0.010734060665210654,0.22961567746012745,0.23751358249193683,0.007897905031809371,-0.0343961924515404
1613,0.3305071987312327,0.29848866186551504,-0.03201853686571765,0.2391632538846072,0.17055782751825105,-0.06860542636635616,0.2868560502168836
1614,0.39068432152483334,0.39082323743755354,0.00013891591272019443,0.29185056990997477,0.27319752168001515,-0.018653048229959612,0.06391300944080183
1615,0.3553168733168903,0.3735822605295536,0.018265387212663298,0.25301820952522613,0.2635917481007866,0.010573538575560482,-0.04178963480692203
1616,0.28610964084842044,0.3078221098609996,0.021712469012579172,0.24051210776269136,0.22444487125016907,-0.016067236512522287,0.06680427302385757
1617,0.4443829685561257,0.46712922682543545,0.02274625826930976,0.313751434073898,0.34031826687887134,0.02656683280497335,-0.08467477729110891
1618,0.3706198298273878,0.3674276864647665,-0.0031921433626213025,0.2795598411145005,0.23861290776503724,-0.040946933349463255,0.14646929682826815
1619,0.389703307364013,0.3843557333929334,-0.0053475739710796,0.26379969394933567,0.23272067949904304,-0.031079014450292625,0.11781292838141631
1620,0.304271986586635,0.3450721177420979,0.04080013115546288,0.2106742506013701,0.21275145781968266,0.00207720721831256,-0.009859805896464175
1621,0.3261599559183955,0.27968925304303094,-0.04647070287536459,0.2629521479527377,0.18785234124240277,-0.07509980671033492,0.28560256037092024
1622,0.2404931228708358,0.22928670774366222,-0.011206415127173575,0.18570125946541044,0.15760953057498414,-0.0280917288904263,0.15127376610851037
1623,0.39049098031883045,0.40638372305363296,0.015892742734802512,0.3014079099267426,0.2949346909764508,-0.0064732189502917925,0.02147660607800609
1624,0.3944109254124102,0.3823586552381203,-0.012052270174289892,0.29151727818752227,0.2503678662943314,-0.04114941189319088,0.14115599647826357
1625,0.5060824155749073,0.5317672424803954,0.025684826905488123,0.3604313860001736,0.3642900572030968,0.003858671202923214,-0.010705702535353998
1626,0.40302373050940676,0.4294747518736252,0.026451021364218452,0.2916398643200869,0.29990578300450443,0.008265918684417561,-0.02834289716767037
1627,0.2751839654160933,0.2771414303878077,0.0019574649717143955,0.21290453963371575,0.19288838167042976,-0.020016157963285985,0.0940147072379109
1628,0.3492894365812301,0.3618662488142979,0.012576812233067836,0.24516761210170274,0.2503072403819332,0.005139628280230457,-0.020963732673214552
1629,0.3756884736231923,0.3638251526252541,-0.011863320997938187,0.24631152085727012,0.20016695024741443,-0.04614457060985569,0.18734231533000453
1630,0.25335249003927807,0.2518967179856891,-0.0014557720535889884,0.20360415383702077,0.1869774257767625,-0.016626728060258278,0.08166202774805613
1631,0.31871773586847,0.31988734650486206,0.0011696106363920378,0.21418338129686346,0.19713125699134845,-0.017052124305515004,0.07961460035912095
1632,0.4020385004662947,0.40020508986390485,-0.00183341060238984,0.28280399353246805,0.27256321461263283,-0.010240778919835214,0.03621157817440614
1633,0.3834936392874075,0.36557992213596613,-0.017913717151441355,0.278444322546885,0.24153782597692555,-0.03690649656995945,0.1325453370080658
1634,0.4403431442620821,0.42201541081370525,-0.01832773344837685,0.3190222390737968,0.28470250251267315,-0.03431973656112364,0.1075778812811377
1635,0.3466002279907326,0.3345994808511112,-0.012000747139621404,0.26020735379005183,0.21014962731408163,-0.050057726475970205,0.19237629431626
1636,0.385638389032873,0.39483837211058936,0.009199983077716356,0.2885582672563409,0.27644331732872396,-0.012114949927616914,0.04198441459608084
1637,0.35845103054500255,0.35938136047397246,0.0009303299289699085,0.2642119373429419,0.2585732466895389,-0.005638690653403,0.021341543876134902
1638,0.3363563515488166,0.344614502981701,0.008258151432884386,0.26635742146797825,0.2593899446043087,-0.006967476863669553,0.026158373306325124
1639,0.3433175289940926,0.3486697980047813,0.005352269010688693,0.25570329275264425,0.2151721555143545,-0.040531137238289744,0.15850846816234676
1640,0.34220670485669236,0.33563849207861635,-0.00656821277807601,0.24512700539159388,0.22899870308702427,-0.016128302304569603,0.06579569753566895
1641,0.32815481093642435,0.35872956080118173,0.03057474986475739,0.2661177592490592,0.26054193410432086,-0.005575825144738367,0.020952472922034338
1642,0.4286390207990235,0.4203075256860863,-0.008331495112937182,0.3452243034112586,0.28932694726020786,-0.05589735615105074,0.1619160516762963
1643,0.3471505384469904,0.3551490983776623,0.007998559930671889,0.24144178822569845,0.23402902113811108,-0.007412767087587369,0.030702088242727705
1644,0.2439264386546516,0.21584301546057988,-0.028083423194071727,0.19076392949466234,0.14857198055897575,-0.04219194893568659,0.22117362043995398
1645,0.3887474885229646,0.3608260792038479,-0.027921409319116686,0.2994480706037279,0.25241106330792834,-0.04703700729579957,0.1570790127348845
1646,0.4072140597153973,0.4502880315421162,0.043073971826718904,0.27450731282326163,0.30957009224072674,0.035062779417465106,-0.12772985556140676
1647,0.2549033308367864,0.29164246202717514,0.03673913119038874,0.2009252349402201,0.22166826076576568,0.020743025825545575,-0.10323753425853703
1648,0.33979467657792906,0.3183033577408667,-0.021491318837062345,0.24088025849551498,0.21972288329131376,-0.021157375204201218,0.08783357895887992
1649,0.3919900788731466,0.3801519486215069,-0.011838130251639656,0.32462761071917606,0.2873103226704538,-0.03731728804872225,0.11495414073390119
1650,0.3443066236600611,0.3375185220310497,-0.006788101629011389,0.2574619302192687,0.2277349974881327,-0.029726932731136024,0.1154614692192315
1651,0.39557070278712514,0.351725417206794,-0.04384528558033113,0.29337155613900234,0.22622845302121472,-0.06714310311778762,0.22886711991251993
1652,0.3198434479879918,0.3154154291806084,-0.004428018807383416,0.2455738107769844,0.22179638373246968,-0.023777427044514715,0.09682395272233638
1653,0.43734429739438785,0.42858413715185173,-0.00876016024253612,0.2992167627371202,0.28902632903614955,-0.01019043370097067,0.03405702811484387
1654,0.3770943769021131,0.36404471184985293,-0.013049665052260184,0.27949173414780143,0.2490982957011592,-0.030393438446642218,0.10874539291587598
1655,0.3496400314710684,0.3205595960793509,-0.029080435391717507,0.2562748380642183,0.21336506567415342,-0.04290977239006488,0.16743654084101847
1656,0.31053707490227667,0.35182934947762645,0.041292274575349786,0.26033084497145587,0.26396296848096185,0.00363212350950598,-0.013951952216435307
1657,0.4332627455271987,0.43066349627182315,-0.002599249255375524,0.309520665477873,0.2873139521562509,-0.022206713321622107,0.07174549488428139
1658,0.40713639382072003,0.42823908071852634,0.02110268689780631,0.300192451248688,0.30712694871652535,0.006934497467837364,-0.02310017270251952
1659,0.2879424873227943,0.2843262809618363,-0.0036162063609579964,0.2373776858366222,0.20669390147511552,-0.030683784361506677,0.12926145207526005
1660,0.3758414916401768,0.35761008810844674,-0.018231403531730028,0.2989801773436688,0.25222645375405844,-0.04675372358961033,0.15637733579864835
1661,0.28575892418791726,0.2823864034663816,-0.0033725207215356545,0.2338418343403571,0.21005180311717764,-0.023790031223179464,0.10173556536745705
1662,0.3211803805730158,0.3343071920949541,0.013126811521938286,0.27624624919376556,0.24794352377950485,-0.02830272541426071,0.10245469575374586
1663,0.4677614917054333,0.44805753513495133,-0.019703956570481962,0.3164817695456802,0.2776497688058927,-0.03883200073978749,0.12269901294956762
1664,0.5346607755009692,0.531204834221617,-0.003455941279352226,0.35689015893956144,0.34228838412976814,-0.0146017748097933,0.04091391831363464
1665,0.40343601249672784,0.3876908917332435,-0.015745120763484333,0.29355466319025075,0.268576953059966,-0.02497771013028477,0.08508708347139043
1666,0.35674765332460473,0.3731988995217326,0.016451246197127845,0.2866084155647666,0.26590979273447485,-0.02069862283029178,0.07221917329086378
1667,0.33872422863460255,0.3540182309815647,0.015294002346962154,0.22122755210337994,0.21926166434708774,-0.001965887756292195,0.008886269985817739
1668,0.3748907017165716,0.3496456552029079,-0.02524504651366366,0.28402321948924214,0.2474056697218149,-0.03661754976742723,0.12892449368497558
1669,0.5426199679945445,0.5200283331193696,-0.022591634875174904,0.39284843280282467,0.34809270828426253,-0.044755724518562134,0.11392618827380067
1670,0.4350080469314211,0.4143172520550303,-0.020690794876390806,0.3090328003749844,0.27295236917635674,-0.03608043119862764,0.11675275619561153
1671,0.4654137114143812,0.4532797842290691,-0.012133927185312088,0.3416856708084278,0.3061430677625608,-0.03554260304586704,0.10402134500335729
1672,0.3158214030106151,0.32859675100244456,0.012775347991829444,0.2539359979345283,0.23029097511941246,-0.02364502281511585,0.0931141035829516
1673,0.40068748320934167,0.41912090990841927,0.018433426699077604,0.3179438191476739,0.3148302165476847,-0.0031136025999891626,0.009792933255742903
1674,0.3895401353566065,0.3494499966586223,-0.04009013869798417,0.29793261995628156,0.23525499379036727,-0.0626776261659143,0.2103751719939615
1675,0.3205311532795483,0.32408835441102873,0.0035572011314804475,0.27935465159068606,0.2563165686548531,-0.023038082935832982,0.08246894334728555
1676,0.352050455831898,0.3285389195424501,-0.023511536289447854,0.2594537879907247,0.22974711144293428,-0.02970667654779044,0.11449698529301269
1677,0.3207348308654278,0.3190463021818383,-0.0016885286835894853,0.22478781562924305,0.20910057589623196,-0.015687239733011088,0.06978687741191923
1678,0.4381924158823447,0.4771768416297186,0.038984425747373874,0.32943706070818496,0.36651404253477127,0.03707698182658631,-0.11254648079630926
1679,0.2610595167742413,0.22474762184099348,-0.036311894933247796,0.21077672840527883,0.1696294785716873,-0.041147249833591526,0.19521723363346885
1680,0.3799461981868879,0.3582866583268878,-0.021659539860000132,0.2832084042652907,0.25329917947134883,-0.02990922479394187,0.10560853542299863
1681,0.39817306880715836,0.4044247161522623,0.006251647345103917,0.2664168903589996,0.2574739420043115,-0.008942948354688118,0.0335674977012058
1682,0.28925996844840035,0.2751048491012661,-0.01415511934713426,0.20349710792689152,0.19287460562838324,-0.01062250229850828,0.052199770339362885
1683,0.4708355883767159,0.42234931706378465,-0.04848627131293126,0.3290319389939371,0.2416599266690113,-0.08737201232492584,0.2655426479024451
1684,0.38449705538993084,0.42533443285570977,0.04083737746577892,0.27449922309848557,0.2730210186633845,-0.0014782044351010493,0.005385095150417585
1685,0.3853493342508656,0.3654962559874817,-0.019853078263383894,0.2878638795138203,0.24608697424186063,-0.04177690527195968,0.14512729190795878
1686,0.44375057916440086,0.4536891288745426,0.009938549710141742,0.33364609525736505,0.3083341939865005,-0.025311901270864523,0.07586452121173379
1687,0.32842627140773545,0.2942177611665387,-0.034208510241196755,0.2553582907491941,0.21578545865985302,-0.039572832089341065,0.15496983463211075
1688,0.32997893016878516,0.32819984375699945,-0.001779086411785702,0.2603304671397411,0.23586628488930397,-0.024464182250437144,0.09397356567299199
1689,0.339488641275641,0.34360832005564707,0.004119678780006075,0.24782006382311286,0.23835287128294957,-0.009467192540163288,0.038201880808652805
1690,0.2553923859071561,0.22046086969024967,-0.03493151621690646,0.19374181920789976,0.16002521425246677,-0.033716604955432994,0.17402853495069384
1691,0.3900782332539383,0.38611402620843105,-0.003964207045507262,0.2803830270647672,0.2699402376170757,-0.010442789447691503,0.03724472753223848
1692,0.34405904731126224,0.29113082375433236,-0.05292822355692989,0.2559100714474103,0.1970322000189185,-0.058877871428491796,0.2300725059216407
1693,0.4041819016977952,0.42463473942535435,0.020452837727559126,0.3080566949277703,0.318200894088713,0.010144199160942668,-0.03292965005458221
1694,0.3520608953302214,0.3414086349734441,-0.010652260356777299,0.2689988431770075,0.2299950889450878,-0.03900375423191971,0.14499599244095757
1695,0.3270230621684707,0.3468722696029015,0.019849207434430804,0.25443980376775954,0.2621786194032727,0.007738815635513152,-0.030415113991271475
1696,0.3504156838186103,0.3725144935709082,0.022098809752297888,0.2593892141409326,0.25139249002776787,-0.00799672411316471,0.0308290540901978
1697,0.4015626179305323,0.41542823850876276,0.013865620578230486,0.2985478363617342,0.28801844502718776,-0.010529391334546445,0.035268690816397524
1698,0.4799349895925644,0.46682712241560365,-0.013107867176960775,0.32792025454128637,0.2989948919119669,-0.028925362629319495,0.08820852700843974
1699,0.3824935030397861,0.3775340184767913,-0.004959484562994776,0.29416723767341435,0.26041629520076737,-0.03375094247264698,0.11473385935016127
1700,0.450533151172444,0.4539359467769946,0.0034027956045505903,0.316293273058762,0.317133758771101,0.000840485712339023,-0.002657298728521725
1701,0.3509349886059486,0.3698243491053826,0.018889360499434016,0.2645107497112503,0.26008000461319397,-0.0044307450980563545,0.016750718459998766
1702,0.40456637800732265,0.40485673599589583,0.0002903579885731866,0.2546065023960376,0.26011251272435754,0.005506010328319932,-0.021625568382992018
1703,0.3985127634274605,0.4119700566132697,0.013457293185809183,0.30952309268108125,0.2900000158661433,-0.019523076814937923,0.0630747019417179
1704,0.41272612727937197,0.43174339541287593,0.01901726813350396,0.30517791561717544,0.3038242277827802,-0.0013536878343952674,0.004435733272696492
1705,0.359343950137876,0.35918306337186123,-0.00016088676601477836,0.2620063955644935,0.24194386894061296,-0.020062526623880556,0.07657265991792218
1706,0.4168052564304394,0.41394838389847644,-0.002856872531962984,0.2885953559918929,0.2674163593006391,-0.021178996691253782,0.07338647781930605
1707,0.2802232321368615,0.271247666204121,-0.008975565932740515,0.2331680514457107,0.2094977556643824,-0.023670295781328315,0.10151603375576328
1708,0.3920314278882632,0.3777419582611341,-0.01428946962712907,0.3042129909111012,0.2754942782971124,-0.028718712613988784,0.09440330778767145
1709,0.2897650394441686,0.26935781851315527,-0.020407220931013326,0.22505968862840953,0.19451422143215116,-0.030545467196258363,0.13572162737100035
1710,0.36542028271345456,0.3580596515015713,-0.0073606312118832395,0.24752232703018687,0.24241671219838318,-0.00510561483180369,0.020626886039177502
1711,0.4521515289041426,0.47796530130618803,0.02581377240204541,0.31398593511053197,0.33639983988284533,0.022413904772313364,-0.07138505985761125
1712,0.4480699883305375,0.41841495818098307,-0.02965503014955445,0.3334394045304011,0.26818397017115286,-0.06525543435924824,0.19570402739637396
1713,0.38028746050901724,0.3549921285635808,-0.025295331945436428,0.2671506111094881,0.22106427554209745,-0.04608633556739067,0.1725106874208227
1714,0.44336971317316143,0.44673781779121924,0.00336810461805781,0.3155635588268898,0.29600050385598137,-0.019563054970908433,0.06199402441661596
1715,0.39395141362804237,0.36856791823742363,-0.025383495390618738,0.3012517887065405,0.24016741823757487,-0.06108437046896564,0.2027684905415449
1716,0.32674396164307634,0.31161707837421604,-0.015126883268860303,0.23316274100501388,0.2007738532253785,-0.03238888777963539,0.13891107833107394
1717,0.34287314296768007,0.32599537608352575,-0.01687776688415432,0.282630219789053,0.25128479762448436,-0.03134542216456865,0.11090612386730606
1718,0.35988613685562476,0.36743255259971247,0.007546415744087709,0.24619477680570837,0.23161650877087317,-0.014578268034835196,0.05921436768067607
1719,0.4148743746419513,0.4091096589906081,-0.005764715651343233,0.3128367512048975,0.27897742105969126,-0.03385933014520626,0.10823322392524636
1720,0.38418252329158675,0.3777386695731605,-0.006443853718426262,0.27731244393092014,0.26576966128613233,-0.011542782644787808,0.04162374569697698
1721,0.4599520436717494,0.4343252145615205,-0.0256268291102289,0.3555417860755392,0.29607466680776073,-0.05946711926777848,0.16725775027508008
1722,0.3201787793005257,0.33536398448753263,0.015185205187006945,0.2323840099594455,0.23658056315167014,0.004196553192224645,-0.01805870030798163
1723,0.3348093360132198,0.33938926808695213,0.004579932073732307,0.26452776632059644,0.24065784845260896,-0.023869917867987478,0.0902359635058429
1724,0.3868238719832164,0.36394679173629396,-0.02287708024692242,0.28414300809112214,0.24379328181629675,-0.04034972627482539,0.14200499440720213
1725,0.3779849941540681,0.408070097645125,0.030085103491056864,0.28255587275850363,0.28844466746802094,0.005888794709517309,-0.020841169047476762
1726,0.4046303766505691,0.4317317949169587,0.027101418266389565,0.2827993195179042,0.2893826961240221,0.006583376606117908,-0.023279322656577714
1727,0.4578427192783663,0.4703528396390082,0.012510120360641919,0.2995782241775675,0.2923851857441242,-0.007193038433443322,0.024010551678748944
1728,0.30299350332567776,0.29716006505890113,-0.005833438266776625,0.243704562205043,0.21408539222558043,-0.029619169979462567,0.1215371994330669
1729,0.4026997555968467,0.3744478513813311,-0.0282519042155156,0.3026554944075005,0.25457022682614183,-0.04808526758135867,0.1588778940738999
1730,0.40684582367148925,0.4195122573097161,0.012666433638226837,0.3157045296763345,0.28310976895088646,-0.032594760725448035,0.10324451397281098
1731,0.35958062247326833,0.35482416774734427,-0.004756454725924064,0.2766120691849439,0.2529778609032026,-0.023634208281741287,0.08544171030346244
1732,0.3794446312451034,0.383394935035164,0.003950303790060561,0.29701464411441075,0.26781998776321864,-0.029194656351192116,0.09829365968886795
1733,0.4250561839085082,0.43492971325994556,0.009873529351437371,0.3157691470624446,0.297860604643935,-0.017908542418509588,0.05671403487361007
1734,0.36796540557041596,0.35131983828188074,-0.016645567288535223,0.2928098034963677,0.24956423435135874,-0.04324556914500896,0.1476916709366441
1735,0.3192303820191691,0.2808138016837941,-0.038416580335374984,0.26797378210658557,0.2062366194933437,-0.06173716261324186,0.2303850851673472
1736,0.363694010525884,0.3408177811733267,-0.022876229352557342,0.24918111801853673,0.2270502404655943,-0.022130877552942435,0.0888144243389104
1737,0.38112117944906876,0.3921799894164394,0.01105880996737063,0.276768963800816,0.27842503049102557,0.0016560666902095678,-0.005983570800233943
1738,0.38241001281443526,0.38295312087958483,0.0005431080651495668,0.2882840497829112,0.26819796078890895,-0.02008608899400227,0.06967464557656886
1739,0.35225003241019925,0.33600128990606937,-0.016248742504129887,0.2600148852709039,0.20502941726138801,-0.05498546800951587,0.21147046236305933
1740,0.3916940165192477,0.41125551440389735,0.01956149788464967,0.28041257836679473,0.28564766217261756,0.005235083805822827,-0.01866921889279537
1741,0.34123148674210063,0.28781228177786095,-0.053419204964239686,0.2514136062198059,0.17117206532511042,-0.08024154089469548,0.31916148891536883
1742,0.31410174979979005,0.3596849214221671,0.04558317162237707,0.2433863497907511,0.25129712081376,0.007910771023008883,-0.03250293629782478
1743,0.43449025242762235,0.42243144453728987,-0.012058807890332479,0.3124799978945934,0.2725791598480976,-0.0399008380464958,0.12769085482378703
1744,0.4402537482876738,0.4291160750976237,-0.011137673190050101,0.32928463857161516,0.29695540529801745,-0.03232923327359771,0.09818020486420755
1745,0.2890708244439196,0.2949402233649019,0.005869398920982261,0.24314754475326247,0.21723727533087062,-0.025910269422391857,0.10656192086448861
1746,0.31063616216185636,0.32224899015439545,0.011612827992539099,0.21991940568404753,0.203195270601117,-0.016724135082930525,0.07604665459562789
1747,0.3723682266974241,0.40430104280947576,0.031932816112051676,0.2812781783521319,0.30215818898601454,0.020880010633882617,-0.07423260046765146
1748,0.36828382769680346,0.3587552933741809,-0.009528534322622573,0.26765114147144126,0.2487566676272434,-0.018894473844197845,0.07059366061479663
1749,0.3177669957842874,0.32682904116424627,0.00906204537995886,0.26269332672129475,0.23446453239418605,-0.028228794327108703,0.10745912231359468
1750,0.27859611643203963,0.27665770172977394,-0.0019384147022656895,0.22852212243438452,0.2123898130202578,-0.016132309414126716,0.07059408184325253
1751,0.3463963882403646,0.33633803523547096,-0.010058353004893661,0.2546227707092057,0.22100576866944976,-0.03361700203975593,0.13202669166674233
1752,0.4394402413889725,0.46102143214003344,0.021581190751060964,0.3157332799660705,0.31465582543875587,-0.001077454527314614,0.0034125465881531406
1753,0.30504365580187875,0.31046167024178534,0.005418014439906582,0.2500793545788883,0.2213702000073332,-0.028709154571555096,0.11480017860690177
1754,0.3366857494105132,0.36482892527984245,0.02814317586932924,0.2493663452167371,0.26477598797957996,0.015409642762842873,-0.06179519834342346
1755,0.315953830288329,0.33786359188335946,0.02190976159503044,0.25408362011259145,0.2512402856038344,-0.002843334508757067,0.011190546275659593
1756,0.38250964235628454,0.369837652090976,-0.01267199026530852,0.26740173651768007,0.23352800739741372,-0.033873729120266344,0.12667729671989875
1757,0.3939014313213878,0.3877279657538115,-0.006173465567576253,0.27811891680586104,0.23893143350784793,-0.03918748329801311,0.1409018981810851
1758,0.27978182619376485,0.26754957822924913,-0.012232247964515719,0.2180642321071276,0.19042353595388548,-0.027640696153242134,0.12675483680268662
1759,0.5157644005837482,0.49228495908725073,-0.023479441496497444,0.3820975757437434,0.33728649733246685,-0.04481107841127657,0.11727653158765251
1760,0.35232893314741864,0.38084676316815047,0.028517830020731827,0.24399039017470092,0.26332109713102503,0.019330706956324106,-0.07922732916850954
1761,0.289514616628729,0.2774042171337691,-0.0121103994949599,0.23268048874920969,0.20784485838050273,-0.02483563036870695,0.10673705604716849
1762,0.36809995288492536,0.4043953909846081,0.03629543809968272,0.2457631303383486,0.27692830766328624,0.03116517732493765,-0.1268098159477043
1763,0.40673189602707227,0.3889118014008091,-0.01782009462626316,0.2848666835290222,0.255476860687393,-0.02938982284162922,0.10317044618043228
1764,0.374430497671879,0.37220472700194585,-0.0022257706699331803,0.27023799850674624,0.25572456678807604,-0.0145134317186702,0.05370611016536184
1765,0.29690965628622096,0.3072172916879462,0.010307635401725246,0.2328842175158464,0.20941884029046018,-0.02346537722538622,0.10075984313445173
1766,0.33617448052461707,0.3428747876573399,0.006700307132722849,0.26433805358914375,0.24844817428908023,-0.015889879300063525,0.06011196301218477
1767,0.4040173262736559,0.41701390404427946,0.012996577770623574,0.31813414517507865,0.3024952988107567,-0.015638846364321946,0.04915802532203962
1768,0.4368130094219329,0.44644330231933754,0.009630292897404635,0.30343403055035784,0.30169597500525797,-0.0017380555450998703,0.005727951943779829
1769,0.2855788288763741,0.300950272722487,0.015371443846112887,0.24016997881391636,0.23037634144369723,-0.009793637370219127,0.04077794160029982
1770,0.3731825827554921,0.35265431970511235,-0.020528263050379747,0.27001198353360945,0.222499308545626,-0.04751267498798345,0.17596506038803036
1771,0.2983660483536165,0.295509760217111,-0.0028562881365055137,0.2525437122670771,0.21478452326061465,-0.03775918900646247,0.14951545879918923
1772,0.44465575861812817,0.4090717022320087,-0.035584056386119445,0.33484389667323117,0.2868161912741349,-0.04802770539909629,0.14343312175095657
1773,0.34582519358604574,0.3973444999104351,0.051519306324389336,0.26368018016232064,0.29912814695179835,0.0354479667894777,-0.13443546180701202
1774,0.42505089812948227,0.40659413689685225,-0.018456761232630015,0.3054452084448759,0.25796133995396475,-0.04748386849091113,0.15545789286617867
1775,0.29568038558539733,0.2771433906498652,-0.018536994935532125,0.22152768105850357,0.17256104117296198,-0.04896663988554159,0.2210407279648719
1776,0.28324555703524346,0.30532558710246616,0.0220800300672227,0.21598098750071215,0.22022634387197149,0.0042453563712593345,-0.019656157796043676
1777,0.33397483561024816,0.34034092050831494,0.006366084898066782,0.22585871897100848,0.2236708834110792,-0.0021878355599292687,0.009686743863140843
1778,0.3293017213002816,0.31935550162447723,-0.00994621967580439,0.28206091491112784,0.24822085518782444,-0.033840059723303395,0.11997429609829412
1779,0.3392191747953289,0.3172463406422178,-0.02197283415311113,0.2569835406332762,0.2171682331387582,-0.03981530749451803,0.15493329804859277
1780,0.26770911156228305,0.3107898708521003,0.04308075928981725,0.19969876640732045,0.23115938521982135,0.031460618812500896,-0.15754037633027476
1781,0.41816955634586245,0.41734717373965396,-0.0008223826062084827,0.2876965397883036,0.2780443248445379,-0.009652214943765725,0.03354998621418295
1782,0.33499963457512383,0.34048647252581715,0.005486837950693324,0.21811351817551916,0.2224116966976351,0.004298178522115947,-0.019706153740810965
1783,0.3329488649011294,0.32737925573130033,-0.005569609169829071,0.26908492466319317,0.24454733218379562,-0.024537592479397546,0.09118902707058239
1784,0.4619103390623872,0.42032765343020734,-0.04158268563217987,0.352849223837859,0.28120418247209883,-0.07164504136576016,0.2030471842519411
1785,0.39369188716384373,0.39902567233675956,0.005333785172915828,0.28942219240893174,0.28406368898321877,-0.005358503425712979,0.01851448702365511
1786,0.41177237293562297,0.38936557033871566,-0.022406802596907305,0.3280730161849943,0.2735647168332057,-0.05450829935178858,0.1661468534829221
1787,0.29395669566307037,0.32414005084069425,0.030183355177623883,0.23347981464450013,0.2234769989566413,-0.010002815687858824,0.04284231466899724
1788,0.38592479211254344,0.40702240384255456,0.021097611730011123,0.29840398571157567,0.28924033980450764,-0.00916364590706803,0.030708858949106705
