model_id,model_name,barcode,policy_table9,k,outer_fold,future_point_count,soh_mse,soh_rmse,soh_mae
M3,策略＋早期特征联合 Ridge,EL150800463882,5.4C(40%)-3.6C,50,3,737,0.0016063098069852156,0.04007879497920584,0.023074616736930162
M3,策略＋早期特征联合 Ridge,EL150800460466,4C(13%)-5C,50,4,426,0.00015840996680280026,0.012586102129046954,0.008619900421664831
M3,策略＋早期特征联合 Ridge,EL150800460513,5.6C(65%)-3C,50,4,378,0.0013833485989213205,0.037193394560342576,0.019985046451484224
M3,策略＋早期特征联合 Ridge,EL150800460615,6C(40%)-3C,50,4,658,0.0005163921033587249,0.02272426243816782,0.014857295397250721
M3,策略＋早期特征联合 Ridge,EL150800460628,5.2C(71%)-3C,50,4,412,0.001260382432337505,0.03550186519519087,0.021292803824122103
M3,策略＋早期特征联合 Ridge,EL150800460655,3.6C(22%)-5.5C,50,4,393,0.0010699024640215072,0.03270936355268178,0.02649368637556426
M3,策略＋早期特征联合 Ridge,EL150800463229,7C(30%)-3.6C,50,4,915,0.0004664850239608939,0.02159826437380777,0.012883235136580996
M3,策略＋早期特征联合 Ridge,EL150800464881,5.4C(60%)-3C,50,4,737,0.0018240252991321908,0.04270860919220141,0.026833329759669892
M3,策略＋早期特征联合 Ridge,EL150800464883,4.4C(80%)-4.4C,50,4,1023,0.0043085799841297125,0.06563977440645048,0.04431784634434742
M3,策略＋早期特征联合 Ridge,EL150800440551,4.4C(55%)-6C,50,5,410,0.0029746343332252363,0.05454020840834069,0.03973498034624619
M3,策略＋早期特征联合 Ridge,EL150800453773,6C(60%)-3C,50,5,566,0.00025922942016371294,0.01610060309937839,0.008315116195852984
M3,策略＋早期特征联合 Ridge,EL150800460602,2C(2%)-5C,50,5,387,0.00019669059870731245,0.014024642551855374,0.009159182491663864
M3,策略＋早期特征联合 Ridge,EL150800460604,4.9C(69%)-4.25C,50,5,447,0.0009170804082180239,0.030283335486997198,0.015113307835884436
M3,策略＋早期特征联合 Ridge,EL150800460627,5.6C(58%)-3.5C,50,5,408,0.0012837213953765614,0.03582905797500908,0.017627021935984692
M3,策略＋早期特征联合 Ridge,EL150800460640,6C(40%)-3.6C,50,5,680,0.0008037704233336644,0.028350845196107723,0.0186728971362985
M3,策略＋早期特征联合 Ridge,EL150800460641,5.2C(58%)-4C,50,5,469,0.00048618686154664175,0.02204964538369363,0.012001920991570195
M3,策略＋早期特征联合 Ridge,EL150800463871,5.4C(60%)-3.6C,50,5,508,0.0023216807284493447,0.04818382226898718,0.03690119094166296
M4,P3 策略先验＋早期残差 Ridge,EL150800453113,5.4C(50%)-3C,50,1,668,0.0026678601699318474,0.05165133270237901,0.03509011499888718
M4,P3 策略先验＋早期残差 Ridge,EL150800460478,4.4C(24%)-5C,50,1,443,0.005633312402217479,0.07505539555699829,0.05530773780661014
M4,P3 策略先验＋早期残差 Ridge,EL150800460511,5.6C(38%)-4.25C,50,1,427,0.0020366568075190854,0.04512933422419486,0.031945296958141634
M4,P3 策略先验＋早期残差 Ridge,EL150800460518,1C(4%)-6C,50,1,249,0.004389286514493593,0.06625169065385118,0.05545767107971249
M4,P3 策略先验＋早期残差 Ridge,EL150800460608,5.2C(37%)-4.5C,50,1,441,0.0031612245473053922,0.0562247680947231,0.039083969801513255
M4,P3 策略先验＋早期残差 Ridge,EL150800460611,4.8C(80%)-4.8C,50,1,410,0.0023188261057948507,0.048154190947360447,0.03259716246939778
M4,P3 策略先验＋早期残差 Ridge,EL150800460613,6C(4%)-4.75C,50,1,436,0.00014165206072114947,0.011901767125983833,0.00696318106414261
M4,P3 策略先验＋早期残差 Ridge,EL150800460614,4.9C(27%)-4.75C,50,1,417,0.003936701168621763,0.06274313642639937,0.04451815289945904
M4,P3 策略先验＋早期残差 Ridge,EL150800465027,4.8C(80%)-4.8C,50,1,819,0.000857629154138668,0.029285306113111878,0.017480017446377196
M4,P3 策略先验＋早期残差 Ridge,EL150800460486,3.6C(80%)-3.6C,50,2,2109,0.002838945468649049,0.053281755495188494,0.03387779256193858
M4,P3 策略先验＋早期残差 Ridge,EL150800460498,6C(31%)-4.25C,50,2,411,0.000218525213270203,0.014782598326079316,0.008320521381853128
M4,P3 策略先验＋早期残差 Ridge,EL150800460501,4.65C(69%)-6C,50,2,476,0.004035679928465804,0.06352700156992933,0.044148928897049446
M4,P3 策略先验＋早期残差 Ridge,EL150800460522,5.4C(50%)-3.6C,50,2,806,0.005440861591321069,0.07376219622083571,0.053332300249301155
M4,P3 策略先验＋早期残差 Ridge,EL150800460525,6C(50%)-3C,50,2,691,0.0024911844585783416,0.049911766734692345,0.03342233328664834
M4,P3 策略先验＋早期残差 Ridge,EL150800460618,7C(40%)-3C,50,2,651,0.0008230755109959044,0.028689292619301445,0.015028241024799044
M4,P3 策略先验＋早期残差 Ridge,EL150800460659,5.4C(80%)-5.4C,50,2,819,0.010132192072758058,0.1006587903402284,0.07875187666068362
M4,P3 策略先验＋早期残差 Ridge,EL150800464977,4C(80%)-4C,50,2,1383,0.0021242002563646315,0.04608904703250688,0.028771189658907553
M4,P3 策略先验＋早期残差 Ridge,EL150800460485,7C(40%)-3.6C,50,3,565,0.0032526689379682528,0.05703217458565168,0.03523365250039812
M4,P3 策略先验＋早期残差 Ridge,EL150800460506,6C(50%)-3.6C,50,3,653,0.0011514610103530876,0.033933184500619565,0.01879504064529595
M4,P3 策略先验＋早期残差 Ridge,EL150800460507,6C(30%)-3.6C,50,3,809,0.0004214105449495073,0.020528286459164272,0.012318340582126787
M4,P3 策略先验＋早期残差 Ridge,EL150800460603,4.65C(19%)-4.85C,50,3,438,0.0016875599021400824,0.04107992091204756,0.024499049279510958
M4,P3 策略先验＋早期残差 Ridge,EL150800460630,5.4C(70%)-3C,50,3,966,0.005964901704114963,0.07723277610001444,0.055854630794945806
M4,P3 策略先验＋早期残差 Ridge,EL150800460634,3.6C(30%)-6C,50,3,460,0.005230581488884148,0.07232275913489576,0.06184735688716876
M4,P3 策略先验＋早期残差 Ridge,EL150800463208,4C(40%)-6C,50,3,432,0.003503345750757234,0.059189067831460516,0.04490072751676882
M4,P3 策略先验＋早期残差 Ridge,EL150800463882,5.4C(40%)-3.6C,50,3,737,0.000785606682666489,0.028028676077661765,0.01765832754153364
M4,P3 策略先验＋早期残差 Ridge,EL150800460466,4C(13%)-5C,50,4,426,0.0001446404809441598,0.012026657097637722,0.00849314159584368
M4,P3 策略先验＋早期残差 Ridge,EL150800460513,5.6C(65%)-3C,50,4,378,0.0014474224468475996,0.038045005544060574,0.020535326331773036
M4,P3 策略先验＋早期残差 Ridge,EL150800460615,6C(40%)-3C,50,4,658,2.6930170569975043e-05,0.005189428732526832,0.003732683579245994
M4,P3 策略先验＋早期残差 Ridge,EL150800460628,5.2C(71%)-3C,50,4,412,0.0018926121567492346,0.04350416252209936,0.027222701663803445
M4,P3 策略先验＋早期残差 Ridge,EL150800460655,3.6C(22%)-5.5C,50,4,393,0.00025265764567428296,0.015895208261431586,0.012585367753990932
M4,P3 策略先验＋早期残差 Ridge,EL150800463229,7C(30%)-3.6C,50,4,915,0.001963070417372262,0.044306550501841846,0.028650840859394608
M4,P3 策略先验＋早期残差 Ridge,EL150800464881,5.4C(60%)-3C,50,4,737,0.003153392312734117,0.056155073793328035,0.037045375050804324
M4,P3 策略先验＋早期残差 Ridge,EL150800464883,4.4C(80%)-4.4C,50,4,1023,0.0004163044773529635,0.0204035408043056,0.011113486898714576
M4,P3 策略先验＋早期残差 Ridge,EL150800440551,4.4C(55%)-6C,50,5,410,0.006960002882611943,0.08342663173478804,0.07233565903776551
M4,P3 策略先验＋早期残差 Ridge,EL150800453773,6C(60%)-3C,50,5,566,0.004123559236959071,0.06421494558869509,0.045663527413588464
M4,P3 策略先验＋早期残差 Ridge,EL150800460602,2C(2%)-5C,50,5,387,0.0022514368266442547,0.047449307968022617,0.03104296348404182
M4,P3 策略先验＋早期残差 Ridge,EL150800460604,4.9C(69%)-4.25C,50,5,447,0.00016483944558268892,0.012838981485409538,0.008109113712331202
M4,P3 策略先验＋早期残差 Ridge,EL150800460627,5.6C(58%)-3.5C,50,5,408,0.0019327019202978822,0.04396250584643557,0.022934986494509566
M4,P3 策略先验＋早期残差 Ridge,EL150800460640,6C(40%)-3.6C,50,5,680,0.00039396576393382497,0.019848570828496066,0.010065497784352733
M4,P3 策略先验＋早期残差 Ridge,EL150800460641,5.2C(58%)-4C,50,5,469,0.0012071049646982046,0.03474341613454562,0.025332088294048965
M4,P3 策略先验＋早期残差 Ridge,EL150800463871,5.4C(60%)-3.6C,50,5,508,0.004509372364868177,0.06715186047212822,0.047287828247093745
M1,策略参数 Ridge（设计前基线）,EL150800453113,5.4C(50%)-3C,100,1,618,0.0003484474569278742,0.018666747358012704,0.013376160347453417
M1,策略参数 Ridge（设计前基线）,EL150800460478,4.4C(24%)-5C,100,1,393,0.0014242750226158073,0.03773956839466778,0.025553282327978755
M1,策略参数 Ridge（设计前基线）,EL150800460511,5.6C(38%)-4.25C,100,1,377,0.001648501869800133,0.040601747127434466,0.02168144858241322
M1,策略参数 Ridge（设计前基线）,EL150800460518,1C(4%)-6C,100,1,199,0.0043223100652415,0.06574427781367365,0.05478922019855823
M1,策略参数 Ridge（设计前基线）,EL150800460608,5.2C(37%)-4.5C,100,1,391,0.001576144843715579,0.0397006907208877,0.02286170182767441
M1,策略参数 Ridge（设计前基线）,EL150800460611,4.8C(80%)-4.8C,100,1,360,0.002247957472430574,0.04741262988308678,0.03281931886474136
M1,策略参数 Ridge（设计前基线）,EL150800460613,6C(4%)-4.75C,100,1,386,0.0011798413695229537,0.0343488190411687,0.021671808839879566
M1,策略参数 Ridge（设计前基线）,EL150800460614,4.9C(27%)-4.75C,100,1,367,0.0017122232504103636,0.041379019447183175,0.026665161742581014
M1,策略参数 Ridge（设计前基线）,EL150800465027,4.8C(80%)-4.8C,100,1,769,0.003129669346692948,0.055943447754790265,0.03781806661162095
M1,策略参数 Ridge（设计前基线）,EL150800460486,3.6C(80%)-3.6C,100,2,2059,0.012963630021913227,0.113857937895929,0.0995533874149941
M1,策略参数 Ridge（设计前基线）,EL150800460498,6C(31%)-4.25C,100,2,361,0.0016505316766951324,0.04062673598377222,0.02344040437763356
M1,策略参数 Ridge（设计前基线）,EL150800460501,4.65C(69%)-6C,100,2,426,3.471669312018561e-05,0.005892087331344098,0.0050907919300732865
M1,策略参数 Ridge（设计前基线）,EL150800460522,5.4C(50%)-3.6C,100,2,756,0.004571886595935504,0.06761572743035088,0.04882876477734834
M1,策略参数 Ridge（设计前基线）,EL150800460525,6C(50%)-3C,100,2,641,0.001053582529810436,0.03245893605481295,0.022506764694620353
M1,策略参数 Ridge（设计前基线）,EL150800460618,7C(40%)-3C,100,2,601,2.1999546248017418e-05,0.00469036738945015,0.0038858480873439575
M1,策略参数 Ridge（设计前基线）,EL150800460659,5.4C(80%)-5.4C,100,2,769,0.0058569161183805235,0.07653049142910637,0.056107667945670105
M1,策略参数 Ridge（设计前基线）,EL150800464977,4C(80%)-4C,100,2,1333,0.011535000229381127,0.10740111838049513,0.08805608505457954
