replicate,method_id,rmse_log,mae_log,rmse_cycle,mae_cycle,overprediction_rate,mean_positive_log_error,mean_positive_cycle_error
571,P1_ridge,0.3420719168604529,0.23584708808441063,319.12384384670025,175.40784163293654,0.5609756097560976,0.10397352158866724,58.64500769949765
571,P2_elasticnet,0.35021557284373467,0.24367112435891125,322.7017321648614,180.0095741723083,0.5121951219512195,0.10711920961096871,60.87037151210843
571,P3_additive_gam,0.33326174084201865,0.2119642545073366,315.63840785131316,161.46044219887509,0.3902439024390244,0.06905523760577563,40.60398108115337
571,C1_restricted_boosting,0.2961751840669188,0.18056989833308495,282.8244750519476,137.48545445691153,0.4634146341463415,0.0472557946182562,27.99126006173909
572,P1_ridge,0.3519302327473292,0.25870106973438317,292.89306313787245,170.77589415886652,0.6976744186046512,0.19248670360091605,107.63807789460229
572,P2_elasticnet,0.36901087820860184,0.2692432933352884,300.9438813620109,177.85025388158684,0.627906976744186,0.20121889113285238,113.88333789729855
572,P3_additive_gam,0.34311268125717176,0.21545597787844264,299.0946194433264,151.79558046120212,0.6976744186046512,0.15956342304600532,98.61426747632144
572,C1_restricted_boosting,0.32930619919507287,0.21795419075568745,279.6197437306179,150.51754810225503,0.6046511627906976,0.14543853418680502,86.74862808952136
573,P1_ridge,0.4400325607716006,0.31554864180411796,452.7131604264471,254.38527464025833,0.5813953488372093,0.14203944264035148,81.38588449209621
573,P2_elasticnet,0.44634643800191587,0.3206097736908573,455.73553546761565,257.5523697833467,0.5348837209302325,0.14510993017724796,83.62171427834393
573,P3_additive_gam,0.4299416023676847,0.2694131439219635,449.29088249694917,229.15690326083103,0.5116279069767442,0.11114829817136171,70.11921652532904
573,C1_restricted_boosting,0.3657191086055369,0.24317973391108702,404.15833955292067,210.10596437426943,0.4418604651162791,0.0743914159709723,46.11377530430387
574,P1_ridge,0.3401841969094292,0.26370570962106266,255.5452955420504,177.26783307488208,0.6585365853658537,0.1627043515706512,93.5661004105474
574,P2_elasticnet,0.35248519093016845,0.278977406084977,262.4406937699712,186.5857719079171,0.6341463414634146,0.173965250144286,100.7014349976177
574,P3_additive_gam,0.33272229646876145,0.22697932371980759,257.1311570933381,158.00882437046653,0.4878048780487805,0.12347908564332852,75.3374087778907
574,C1_restricted_boosting,0.30507422177041854,0.20634132672531977,234.0039434319476,144.32974367826714,0.4146341463414634,0.1042314502420347,65.86641614560315
575,P1_ridge,0.40354378900368737,0.3236646163509961,341.38453712910797,223.53292450487783,0.6585365853658537,0.19121348223823853,104.0605043532673
575,P2_elasticnet,0.4209339297221996,0.3431325379389218,347.8662209589593,234.83344639310488,0.6341463414634146,0.2069126743640477,113.26508229460804
575,P3_additive_gam,0.34490835154231786,0.23794246474986788,318.3630148259331,175.76619338942632,0.5121951219512195,0.11519092461279518,66.38469972056916
575,C1_restricted_boosting,0.35923416650203066,0.2741446000097171,306.4675960908156,192.94476881732484,0.43902439024390244,0.14581092503934057,82.24399915867518
576,P1_ridge,0.259203266052892,0.20139943239516256,174.98648776560844,130.75741766849822,0.5609756097560976,0.11804612205291486,63.528721671696395
576,P2_elasticnet,0.2630465179285665,0.20465598451998948,171.63734247826343,131.12964034563493,0.5609756097560976,0.12285601389839364,65.82080212558766
576,P3_additive_gam,0.1890397096004243,0.14662917936409792,128.1568063449917,96.75582245785607,0.4878048780487805,0.08642205545795685,51.02214970672046
576,C1_restricted_boosting,0.2290198206756235,0.164477219973818,151.86915325167897,106.25291154301115,0.4878048780487805,0.08765057554325913,47.36044801591686
577,P1_ridge,0.3160801978687103,0.24622602645139294,213.0297356334752,152.8028328841821,0.7073170731707317,0.16936298370619682,91.93998400580568
577,P2_elasticnet,0.3347761084299312,0.25686937644368524,223.15435334424828,159.99624112381323,0.6097560975609756,0.17452555110026097,95.89399193638141
577,P3_additive_gam,0.2651564225255679,0.18577437664195295,191.65641497743653,119.90851169175613,0.6097560975609756,0.11857718935612523,66.7782018197009
577,C1_restricted_boosting,0.284110892507869,0.20511954586166867,189.34935796488264,127.60808228795284,0.5365853658536586,0.1388945312602829,79.63777485928676
578,P1_ridge,0.31604162980068506,0.24817140929018125,228.1210732176665,167.5804042613487,0.6046511627906976,0.13553460431724662,76.88081888662337
578,P2_elasticnet,0.3212285291664683,0.25217712809126946,230.12575315651037,169.78316352667835,0.4883720930232558,0.1391483260916102,79.5529396406035
578,P3_additive_gam,0.32954087713218466,0.23561254516816021,236.23805920909837,160.09980645433646,0.5581395348837209,0.14515986411134993,88.88786735191994
578,C1_restricted_boosting,0.3173792077455607,0.24690409855841738,228.45014883439154,169.54020284632276,0.46511627906976744,0.12755380413258793,80.95490692240762
579,P1_ridge,0.3701279587887297,0.2744912253673871,340.0392833890037,208.88021252053392,0.475,0.1001450703471997,54.69753680960891
579,P2_elasticnet,0.37857619188869746,0.27852857164987227,342.5672922412052,211.03605261267415,0.475,0.10651075073012109,59.15177849644899
579,P3_additive_gam,0.35544561550311765,0.2568860815227065,334.61997993395966,200.56803766562984,0.3,0.08432124759259477,48.918414135423106
579,C1_restricted_boosting,0.32697657921548057,0.22857276636824056,305.1705480592943,179.95734610268593,0.35,0.09795469733998144,59.68492022322281
580,P1_ridge,0.36552556754682336,0.24879743355134976,326.98121663724476,181.38398675379776,0.5121951219512195,0.12886432460452668,69.84569665196794
580,P2_elasticnet,0.37603280177124293,0.25859403302368145,329.82681203337233,186.28291210187155,0.4634146341463415,0.137983832218161,75.2844129109613
580,P3_additive_gam,0.32537814389682124,0.21181768865353112,309.92592430062325,161.24541701605386,0.5609756097560976,0.11140885468516588,66.05066691783503
580,C1_restricted_boosting,0.3316317213031603,0.24149828537033896,296.7478633438417,176.47324481265497,0.5365853658536586,0.1326967528864781,77.90007352270976
581,P1_ridge,0.4173922044368428,0.3190001190336499,400.70232592912987,241.14762342936018,0.625,0.1654997688766066,96.47834463006173
581,P2_elasticnet,0.42636306720813205,0.32568172831348186,403.91919112575374,244.71625942735233,0.6,0.17009705615858212,99.35265689012172
581,P3_additive_gam,0.3725948770307182,0.2546553768596434,382.41021907335477,200.51115038981695,0.475,0.09278255070832364,52.221292052515196
581,C1_restricted_boosting,0.34112788769324115,0.217799000053487,348.1488750928089,173.68617190145795,0.475,0.10332386827391309,60.51477172028035
582,P1_ridge,0.3256640238924903,0.22425378870696597,298.1167748482047,166.1447102197495,0.42857142857142855,0.09246796787675708,52.67458339252669
582,P2_elasticnet,0.3315850034209027,0.23005302355883675,300.85656684508524,169.98439097887558,0.38095238095238093,0.09229210370169891,53.42255358384358
582,P3_additive_gam,0.32630453169817375,0.2118952289549159,295.9983342915017,158.36999144534943,0.47619047619047616,0.1152041201828865,71.65670187608514
582,C1_restricted_boosting,0.30039807885686487,0.20595309364892406,276.6311495279343,153.91727662719376,0.5238095238095238,0.09434683637955157,60.73296605364189
583,P1_ridge,0.40348194708851515,0.3044578466772112,357.47498707481816,221.94939121557093,0.6829268292682927,0.17502818643682536,99.16554182487961
583,P2_elasticnet,0.4131010081617986,0.3083982105380942,360.66800532736966,224.11960314095938,0.6341463414634146,0.1782247636926572,101.48821639827166
583,P3_additive_gam,0.36312538439103764,0.24269180224183376,340.6517689156856,185.54248638342733,0.6585365853658537,0.13240601310035124,77.97983960303348
583,C1_restricted_boosting,0.3599472982550107,0.27016524898456334,322.905469474313,200.0943970485023,0.43902439024390244,0.14088738887821328,84.13272966080308
584,P1_ridge,0.27508657309243695,0.19372876167266032,209.5361120948461,134.250243265529,0.5,0.10240306866154684,59.416893145965105
584,P2_elasticnet,0.27992666694440393,0.19944020411942184,210.3753118408444,137.37240882395758,0.45,0.10377933818851184,60.70589761409819
584,P3_additive_gam,0.21830057617472126,0.1518999105282947,175.41427627583482,106.11392370226876,0.475,0.06219354226458122,35.10938335213824
584,C1_restricted_boosting,0.20688699806589353,0.13672008183535558,162.7949517078794,93.7046769056796,0.375,0.05010575390288907,31.092447698993123
585,P1_ridge,0.4090281164964657,0.30912460129318936,392.51339862046643,240.43417526856945,0.4772727272727273,0.12146937935778931,70.63894819634635
585,P2_elasticnet,0.4142093873656453,0.31277603127083986,394.7980366478983,242.4887663506355,0.45454545454545453,0.12301783897626661,72.03380895841029
585,P3_additive_gam,0.4220522589824828,0.2992699649999706,397.6898658677934,234.7214297672568,0.5227272727272727,0.13861579349504527,86.98427359059382
585,C1_restricted_boosting,0.37460421140857925,0.2734018025044101,361.0193590565215,215.04429518578462,0.36363636363636365,0.08945272390071017,55.005404351519275
586,P1_ridge,0.32905600907136495,0.2042233030215905,307.42933558485413,150.14747568139714,0.5714285714285714,0.09653945358465514,49.22174280681483
586,P2_elasticnet,0.33968238814818036,0.21053802945918573,310.88065515017774,153.68533139413262,0.5238095238095238,0.1000958821281032,51.7372549828687
586,P3_additive_gam,0.33786694895226926,0.21277927351106918,317.8383121828094,162.55229594494136,0.5476190476190477,0.11153530794631276,67.67422586437824
586,C1_restricted_boosting,0.30158259557654554,0.20033147740254256,281.41576691754847,145.58059028756202,0.40476190476190477,0.08114484691054018,44.149040998309815
587,P1_ridge,0.34478724885151807,0.24873580965861572,304.2385131200977,175.76231347312518,0.65,0.14788768352664478,86.11683945745298
587,P2_elasticnet,0.3511587572224212,0.2520136050572862,306.4092903239822,177.341010686092,0.6,0.14945156310846192,87.04280385142866
587,P3_additive_gam,0.3319010438681182,0.22748985754501563,301.0861128228778,162.85187791218726,0.475,0.10080199184554658,58.49779460904106
587,C1_restricted_boosting,0.3603216933515813,0.26076549139066235,299.2813206893357,179.62200623485904,0.55,0.1289509371846976,78.68143642302202
588,P1_ridge,0.26051419682979854,0.19801366571624676,178.5604663598738,132.19524217971917,0.575,0.11604043885125412,68.7041950101212
588,P2_elasticnet,0.26634637771579867,0.19589313906569603,181.58568153913603,131.22713194978118,0.45,0.11467449919620316,68.94969229429674
588,P3_additive_gam,0.22461882212445552,0.16502472497548687,155.4204768184219,111.31803259153644,0.525,0.09692535130817807,59.46458542646442
588,C1_restricted_boosting,0.2358649363415289,0.16658902159593186,168.24009318313162,117.0798867822903,0.625,0.10265973456801744,68.46213869663286
589,P1_ridge,0.3413515879503999,0.27592743353688204,249.90782276943085,192.45759720472432,0.5121951219512195,0.15308290903621188,90.39386078897262
589,P2_elasticnet,0.3434395210239275,0.2749469079053292,249.10892772784098,191.18833952963843,0.5121951219512195,0.1567469205490884,93.10207756688358
589,P3_additive_gam,0.32114405025788967,0.25283384789255503,234.78493849310732,174.76180834433353,0.4878048780487805,0.1320304758220279,78.30835210511903
589,C1_restricted_boosting,0.3080288583477474,0.22554902817432682,221.7571072137128,158.08367587350943,0.5121951219512195,0.11758993053502971,70.23164414954097
590,P1_ridge,0.33632316506072024,0.26113417074140466,228.3347201819445,166.91097925934326,0.6,0.184353982020441,105.79844187796077
590,P2_elasticnet,0.34722491144236844,0.26662562336621043,234.23405180961046,170.62240558545955,0.575,0.1874434096251888,108.55547514968812
590,P3_additive_gam,0.3050103234003447,0.2243239888473642,217.23785073332792,147.1352962765781,0.575,0.14259308067224608,83.85775733366972
590,C1_restricted_boosting,0.3213510524473793,0.241536227856749,216.73161887080892,152.99681606553318,0.525,0.15573782155294877,93.92667043828949
591,P1_ridge,0.3715037764585553,0.27151653378937274,334.2558306783037,203.39723734163232,0.47619047619047616,0.11042508151585337,64.06212805142665
591,P2_elasticnet,0.37966157531197287,0.2774105557800569,338.2945390796998,206.95405354027457,0.40476190476190477,0.1129672177423466,66.22934745975118
591,P3_additive_gam,0.38407374007788203,0.27360151137258093,338.763558850517,204.67144595615645,0.4523809523809524,0.11796834575176812,72.79720423055436
591,C1_restricted_boosting,0.37539652094126247,0.2726077786044844,323.5025925679283,203.8287944032788,0.42857142857142855,0.0970380143434719,61.72101245595226
592,P1_ridge,0.3140703419020475,0.24035310655366962,241.88052179876811,161.92902972506835,0.6585365853658537,0.13792051987048964,76.3971426153252
592,P2_elasticnet,0.3269967303781872,0.2555880335902704,247.25097096998215,170.82694518663405,0.5609756097560976,0.14834574058418498,82.75266248230359
592,P3_additive_gam,0.2826357421685932,0.18631622627412917,230.82587694166807,131.96860416188832,0.5121951219512195,0.08736715346883744,53.57775442577592
592,C1_restricted_boosting,0.2653456378284376,0.18415660513678891,212.78837783444928,131.33587205340257,0.5121951219512195,0.09693181383095498,61.749538650455754
593,P1_ridge,0.3930262857653893,0.2608349766720286,383.9574319658653,200.23543109513642,0.5952380952380952,0.14021800771913778,79.86018240979391
593,P2_elasticnet,0.4071453036656194,0.27378775968784863,390.65459029308073,208.8889733028027,0.5238095238095238,0.1510623305767301,87.96871862538498
593,P3_additive_gam,0.425771087601185,0.2881681054290562,401.9131153749209,223.20872183513364,0.5952380952380952,0.1749343028769397,110.26056400072287
593,C1_restricted_boosting,0.39254372826120987,0.2676096571767395,372.82815179671326,209.2578076906847,0.42857142857142855,0.13915569937382297,89.11437971506909
594,P1_ridge,0.32248125169934977,0.2714321182048639,197.68755007085193,166.05347127803591,0.5853658536585366,0.18319059865661336,98.81753515419369
594,P2_elasticnet,0.3369127252862616,0.2772969079281828,203.39441374760537,169.10860690152978,0.5609756097560976,0.19017517845802573,103.13054055670008
594,P3_additive_gam,0.27378639396457116,0.21586463832212355,177.42705061091044,137.83719686782086,0.6341463414634146,0.13782345503179236,79.88283624993355
594,C1_restricted_boosting,0.32305688412130495,0.25282386969077886,195.5334815329515,153.93758150593496,0.5609756097560976,0.16230580225987665,90.31879201295507
595,P1_ridge,0.3680331055886794,0.24161721239882344,378.4692080367252,185.23188562307826,0.65,0.13127835880415775,71.67790081221389
595,P2_elasticnet,0.3760953843465208,0.24643804676306122,381.0547077310756,188.2309058182234,0.6,0.13481989546924722,74.4485310598285
595,P3_additive_gam,0.34492498504608277,0.21032401330539932,370.1969202459107,168.41314385416135,0.525,0.09955429175015369,58.43797150935161
595,C1_restricted_boosting,0.3141927785118959,0.1764337707432002,340.37668613817567,146.97369410658433,0.525,0.0895757866747741,53.614690941199775
596,P1_ridge,0.33108265955851834,0.2585845655476886,252.37361944911893,176.74327514873835,0.5853658536585366,0.14296907486585045,80.23516026626392
596,P2_elasticnet,0.34171680021791334,0.25977347483606117,257.6139034418327,178.51490119426492,0.5365853658536586,0.14449788887264844,82.65642913780864
596,P3_additive_gam,0.3575881798421165,0.2709955823453855,276.66640243199635,191.21177409732888,0.5853658536585366,0.16005143037538724,100.75559388434874
